"","id","area","perims","shape","cumarea","ptot","parea","c_area","corepercent","edgepercent","ncores"
"1","3",2772.03610336163,237559.630640903,12.7282374373793,2823.00682151278,47.2529986462132,85.5699711074241,1009.22313071027,36.4072866686835,63.5927133313165,55
"5","134",176.539458054214,22712.7271545232,4.82218044183587,3068.70585279499,3.00934708690217,5.44959580674286,24.0838509934958,13.6421915298391,86.3578084701609,8
"8","242",146.506433411872,10738.1661270327,2.50263110777429,3234.51065726515,2.49739470971441,4.52250649221437,54.8609601194317,37.4461099364843,62.5538900635157,5
"0","1",50.9707181511504,5367.91421585033,2.12099799745202,50.9707181511504,0.868862881284996,1.57341488959301,8.76559964049043,17.1973241862055,82.8026758137945,2
"3","75",47.9618790206518,8280.20561215589,3.37278062637917,2881.57128354931,0.817573263812949,1.48053504681195,6.53320343944458,13.6216586440066,86.3783413559934,2
"2","6",10.6025830158713,2442.71587900937,2.11622666726969,2833.60940452865,0.180734962393803,0.32729109163908,0.00974180564451277,0.0918814370982054,99.9081185629018,1
"4","105",10.5951111914708,2429.06102550111,2.10513879270886,2892.16639474078,0.180607595326738,0.3270604439223,0.337496827834205,3.18540147182123,96.8145985281788,1
"7","174",8.86272114458003,1323.07387370381,1.25370575420855,3088.00422385328,0.151076730111394,0.273583302668815,0.616567558870488,6.95686515249944,93.0431348475006,1
"9","294",4.98570750706197,893.529901191993,1.12886175605918,3239.49636477221,0.084987937132534,0.153903784590681,0.0440275268725469,0.883074805535312,99.1169251944647,1
